SKU_ID,Lag_Period,Model,Date,Actual,Forecast,CI_Lower,CI_Upper,Error,Abs_Error
10,6,Holt-Winters,2023-12-31,165.57383852,119.93078967556212,48.59566688387618,191.26591246724809,45.643048844437885,45.643048844437885
10,6,Holt-Winters,2024-01-31,29.44887271,81.37356115933294,10.03843836764699,152.70868395101888,-51.92468844933293,51.92468844933293
10,6,Holt-Winters,2024-02-29,5.453175017,0.0,0.0,0.0,5.453175017,5.453175017
10,6,Holt-Winters,2024-03-31,13.3629899,0.0,0.0,25.00582395750098,13.3629899,13.3629899
10,6,Holt-Winters,2024-04-30,15.935133616,0.0,0.0,68.01859257522715,15.935133616,15.935133616
10,6,Holt-Winters,2024-05-31,100.46723784,101.19860086121705,29.863478069531098,172.533723652903,-0.7313630212170494,0.7313630212170494
1,12,Holt-Winters,2023-07-31,843.4973645,724.5292035205534,622.8933350469409,826.1650719941659,118.96816097944657,118.96816097944657
1,12,Holt-Winters,2023-08-31,751.9935418,849.5138118228913,747.8779433492788,951.1496802965038,-97.52027002289128,97.52027002289128
1,12,Holt-Winters,2023-09-30,819.8872408,864.5226915739269,762.8868231003144,966.1585600475394,-44.63545077392689,44.63545077392689
1,12,Holt-Winters,2023-10-31,1005.9880907,903.7027233988466,802.0668549252341,1005.3385918724591,102.28536730115343,102.28536730115343
1,12,Holt-Winters,2023-11-30,731.2340999,774.2900663831133,672.6541979095008,875.9259348567258,-43.05596648311325,43.05596648311325
1,12,Holt-Winters,2023-12-31,852.1713341,725.2583321789361,623.6224637053236,826.8942006525486,126.91300192106382,126.91300192106382
1,12,Holt-Winters,2024-01-31,721.7800454000001,810.7901386345706,709.154270160958,912.4260071081831,-89.01009323457049,89.01009323457049
1,12,Holt-Winters,2024-02-29,805.6296277,807.5139709906164,705.8781025170039,909.1498394642289,-1.884343290616357,1.884343290616357
1,12,Holt-Winters,2024-03-31,1068.084289,916.9351182611995,815.299249787587,1018.570986734812,151.14917073880042,151.14917073880042
1,12,Holt-Winters,2024-04-30,819.7981714,894.8160327131802,793.1801642395677,996.4519011867927,-75.01786131318022,75.01786131318022
1,12,Holt-Winters,2024-05-31,785.1561058,864.7109959844191,763.0751275108066,966.3468644580316,-79.55489018441915,79.55489018441915
1,12,Holt-Winters,2024-06-30,920.0695912,758.4493719137422,656.8135034401297,860.0852403873547,161.6202192862578,161.6202192862578
2,12,Holt-Winters,2023-07-31,989.9108613999999,766.5449780430184,656.6394696520539,876.450486433983,223.3658833569815,223.3658833569815
2,12,Holt-Winters,2023-08-31,708.4571063000001,812.8618686476356,702.956360256671,922.7673770386001,-104.40476234763548,104.40476234763548
2,12,Holt-Winters,2023-09-30,677.4273785,731.5988603692463,621.6933519782817,841.5043687602108,-54.171481869246236,54.171481869246236
2,12,Holt-Winters,2023-10-31,959.0311681000001,823.9341954574843,714.0286870665198,933.8397038484488,135.09697264251577,135.09697264251577
2,12,Holt-Winters,2023-11-30,699.165738,791.1564889458652,681.2509805549007,901.0619973368298,-91.99075094586522,91.99075094586522
2,12,Holt-Winters,2023-12-31,1038.023498,798.1032833959648,688.1977750050003,908.0087917869294,239.9202146040352,239.9202146040352
2,12,Holt-Winters,2024-01-31,716.257886,864.6322858670344,754.7267774760699,974.5377942579989,-148.3743998670344,148.3743998670344
2,12,Holt-Winters,2024-02-29,813.968407,758.3949147794614,648.4894063884968,868.3004231704259,55.57349222053858,55.57349222053858
2,12,Holt-Winters,2024-03-31,971.7714255,805.1421305743696,695.2366221834051,915.0476389653342,166.62929492563035,166.62929492563035
2,12,Holt-Winters,2024-04-30,763.6624749,812.1952941781486,702.2897857871841,922.1008025691132,-48.53281927814862,48.53281927814862
2,12,Holt-Winters,2024-05-31,817.3517658999999,847.17763706685,737.2721286758855,957.0831454578146,-29.825871166850106,29.825871166850106
2,12,Holt-Winters,2024-06-30,924.7738896,847.2077396620626,737.3022312710981,957.1132480530272,77.56614993793733,77.56614993793733
3,12,Holt-Winters,2023-07-31,811.0266978999999,702.5009324484519,601.2579650887596,803.7438998081441,108.52576545154807,108.52576545154807
3,12,Holt-Winters,2023-08-31,774.8945021,847.598742815881,746.3557754561888,948.8417101755732,-72.70424071588104,72.70424071588104
3,12,Holt-Winters,2023-09-30,832.056039,918.9776527830026,817.7346854233103,1020.2206201426948,-86.9216137830025,86.9216137830025
3,12,Holt-Winters,2023-10-31,1151.4042728,1047.0456936736146,945.8027263139223,1148.2886610333069,104.3585791263854,104.3585791263854
3,12,Holt-Winters,2023-11-30,956.50535,1031.2320471743456,929.9890798146533,1132.4750145340379,-74.72669717434553,74.72669717434553
3,12,Holt-Winters,2023-12-31,1151.7833992,982.6155264208758,881.3725590611836,1083.858493780568,169.1678727791243,169.1678727791243
3,12,Holt-Winters,2024-01-31,845.1081423,974.7491858106464,873.5062184509542,1075.9921531703387,-129.64104351064634,129.64104351064634
3,12,Holt-Winters,2024-02-29,750.5984798,774.1670502522235,672.9240828925313,875.4100176119157,-23.568570452223526,23.568570452223526
3,12,Holt-Winters,2024-03-31,823.5144856000001,720.5293055410364,619.2863381813441,821.7722729007286,102.98518005896369,102.98518005896369
3,12,Holt-Winters,2024-04-30,603.3620255000001,664.3737970328079,563.1308296731157,765.6167643925002,-61.01177153280787,61.01177153280787
3,12,Holt-Winters,2024-05-31,605.121396,667.253482601369,566.0105152416768,768.4964499610612,-62.132086601369,62.132086601369
3,12,Holt-Winters,2024-06-30,809.0369699,684.3924398136047,583.1494724539125,785.6354071732969,124.64453008639532,124.64453008639532
4,12,Holt-Winters,2023-07-31,834.8537087,705.012501407366,584.2394198993802,825.7855829153518,129.84120729263395,129.84120729263395
4,12,Holt-Winters,2023-08-31,662.557178,759.8382478021639,639.0651662941781,880.6113293101497,-97.28106980216387,97.28106980216387
4,12,Holt-Winters,2023-09-30,707.2282094,761.1818043534141,640.4087228454283,881.9548858613999,-53.953594953414154,53.953594953414154
4,12,Holt-Winters,2023-10-31,1041.4344492999999,930.1290335459643,809.3559520379785,1050.90211505395,111.30541575403561,111.30541575403561
4,12,Holt-Winters,2023-11-30,897.8106438,874.4801633522189,753.7070818442331,995.2532448602047,23.330480447781042,23.330480447781042
4,12,Holt-Winters,2023-12-31,1044.0805252,834.5878506044746,713.8147690964888,955.3609321124604,209.4926745955254,209.4926745955254
4,12,Holt-Winters,2024-01-31,709.6264595,818.1087382024338,697.335656694448,938.8818197104196,-108.48227870243375,108.48227870243375
4,12,Holt-Winters,2024-02-29,693.8584719,716.7066153208623,595.9335338128765,837.4796968288481,-22.848143420862243,22.848143420862243
4,12,Holt-Winters,2024-03-31,1001.0203061,772.0448554999089,651.271773991923,892.8179370078947,228.9754506000911,228.9754506000911
4,12,Holt-Winters,2024-04-30,872.4965758000001,898.4980471760574,777.7249656680716,1019.2711286840432,-26.00147137605734,26.00147137605734
4,12,Holt-Winters,2024-05-31,898.7700419,958.9577358650412,838.1846543570554,1079.7308173730269,-60.18769396504115,60.18769396504115
4,12,Holt-Winters,2024-06-30,970.0056213,878.4159471806729,757.6428656726871,999.1890286886587,91.58967411932713,91.58967411932713
5,12,Holt-Winters,2023-07-31,925.8836251,775.7473324604033,678.4859559859136,873.008708934893,150.13629263959672,150.13629263959672
5,12,Holt-Winters,2023-08-31,729.3842251,814.8128276442391,717.5514511697494,912.0742041187287,-85.42860254423908,85.42860254423908
5,12,Holt-Winters,2023-09-30,736.0474045999999,771.8392202917123,674.5778438172226,869.100596766202,-35.79181569171237,35.79181569171237
5,12,Holt-Winters,2023-10-31,930.1641924,849.2028046395453,751.9414281650556,946.464181114035,80.96138776045473,80.96138776045473
5,12,Holt-Winters,2023-11-30,765.7950106000001,788.9835636480643,691.7221871735746,886.244940122554,-23.18855304806425,23.18855304806425
5,12,Holt-Winters,2023-12-31,944.3963242,815.0910140640663,717.8296375895766,912.3523905385559,129.30531013593372,129.30531013593372
5,12,Holt-Winters,2024-01-31,747.7729711,872.445145693653,775.1837692191633,969.7065221681427,-124.67217459365304,124.67217459365304
5,12,Holt-Winters,2024-02-29,769.6011282,790.367063069511,693.1056865950213,887.6284395440007,-20.765934869511057,20.765934869511057
5,12,Holt-Winters,2024-03-31,962.9258588,838.3576637973442,741.0962873228546,935.6190402718339,124.56819500265578,124.56819500265578
5,12,Holt-Winters,2024-04-30,784.1037487,828.9352506171253,731.6738741426357,926.196627091615,-44.831501917125365,44.831501917125365
5,12,Holt-Winters,2024-05-31,789.5399907,888.3335433066998,791.0721668322101,985.5949197811894,-98.79355260669979,98.79355260669979
5,12,Holt-Winters,2024-06-30,1005.8440559,828.1016125227274,730.8402360482377,925.362988997217,177.7424433772726,177.7424433772726
6,12,Holt-Winters,2023-07-31,111.33649793000001,95.48152469711013,17.49313269698621,173.46991669723405,15.854973232889876,15.854973232889876
6,12,Holt-Winters,2023-08-31,109.271689651,203.81992892434846,125.83153692422454,281.80832092447235,-94.54823927334846,94.54823927334846
6,12,Holt-Winters,2023-09-30,248.59701838,262.68323740381516,184.69484540369123,340.67162940393905,-14.086219023815147,14.086219023815147
6,12,Holt-Winters,2023-10-31,357.41757316,310.9621574782702,232.9737654781463,388.9505494783941,46.45541568172979,46.45541568172979
6,12,Holt-Winters,2023-11-30,209.35103474000002,303.4807724458565,225.49238044573255,381.46916444598037,-94.12973770585646,94.12973770585646
6,12,Holt-Winters,2023-12-31,151.659987179,199.34335277906354,121.35496077893961,277.3317447791875,-47.683365600063524,47.683365600063524
6,12,Holt-Winters,2024-01-31,17.441977154,123.74952285160924,45.76113085148532,201.73791485173317,-106.30754569760924,106.30754569760924
6,12,Holt-Winters,2024-02-29,30.602927432999998,0.0,0.0,39.97828118098093,30.602927432999998,30.602927432999998
6,12,Holt-Winters,2024-03-31,0.0,0.0,0.0,45.99446337863074,0.0,0.0
6,12,Holt-Winters,2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0
6,12,Holt-Winters,2024-05-31,0.0,0.0,0.0,14.006741581598533,0.0,0.0
6,12,Holt-Winters,2024-06-30,0.0,0.0,0.0,54.53012885833721,0.0,0.0
7,12,Holt-Winters,2023-07-31,83.389966443,71.61010502957191,22.238554644156167,120.98165541498766,11.779861413428094,11.779861413428094
7,12,Holt-Winters,2023-08-31,122.75528517,150.85819504275992,101.48664465734417,200.22974542817565,-28.102909872759923,28.102909872759923
7,12,Holt-Winters,2023-09-30,141.44703911,145.93081964098894,96.5592692555732,195.30237002640467,-4.483780530988952,4.483780530988952
7,12,Holt-Winters,2023-10-31,87.180805705,77.09447139449227,27.72292100907653,126.46602177990802,10.086334310507723,10.086334310507723
7,12,Holt-Winters,2023-11-30,3.146320119,0.0,0.0,43.18919170309394,3.146320119,3.146320119
7,12,Holt-Winters,2023-12-31,1.411409504,0.0,0.0,34.50712657402882,1.411409504,1.411409504
7,12,Holt-Winters,2024-01-31,24.867678659,51.90876927703086,2.537218891615119,101.2803196624466,-27.041090618030864,27.041090618030864
7,12,Holt-Winters,2024-02-29,105.09981122,84.23829326814615,34.86674288273041,133.60984365356188,20.861517951853855,20.861517951853855
7,12,Holt-Winters,2024-03-31,122.21253328,131.9668215941828,82.59527120876704,181.33837197959855,-9.754288314182787,9.754288314182787
7,12,Holt-Winters,2024-04-30,19.764062374,31.721206864068897,0.0,81.09275724948463,-11.957144490068895,11.957144490068895
7,12,Holt-Winters,2024-05-31,0.0,0.0,0.0,23.18974174425491,0.0,0.0
7,12,Holt-Winters,2024-06-30,0.0,0.0,0.0,0.773024615202516,0.0,0.0
8,12,Holt-Winters,2023-07-31,912.9004156999999,773.4359493431645,671.6421722637912,875.2297264225377,139.4644663568355,139.4644663568355
8,12,Holt-Winters,2023-08-31,779.0389862,840.3362910958698,738.5425140164965,942.1300681752431,-61.29730489586984,61.29730489586984
8,12,Holt-Winters,2023-09-30,712.0266829,785.051684253367,683.2579071739937,886.8454613327402,-73.02500135336697,73.02500135336697
8,12,Holt-Winters,2023-10-31,908.67364,842.7030709788625,740.9092938994892,944.4968480582357,65.97056902113752,65.97056902113752
8,12,Holt-Winters,2023-11-30,719.056327,801.061546526662,699.2677694472887,902.8553236060353,-82.00521952666202,82.00521952666202
8,12,Holt-Winters,2023-12-31,975.1431503,798.0347061470552,696.2409290676819,899.8284832264285,177.1084441529448,177.1084441529448
8,12,Holt-Winters,2024-01-31,775.4086244,892.0966746180934,790.3028975387201,993.8904516974667,-116.6880502180934,116.6880502180934
8,12,Holt-Winters,2024-02-29,758.2221809,798.4880643885468,696.6942873091735,900.2818414679201,-40.26588348854682,40.26588348854682
8,12,Holt-Winters,2024-03-31,931.0711549,818.6439684681233,716.85019138875,920.4377455474965,112.42718643187675,112.42718643187675
8,12,Holt-Winters,2024-04-30,750.400746,868.8543188378144,767.0605417584411,970.6480959171877,-118.45357283781436,118.45357283781436
8,12,Holt-Winters,2024-05-31,772.3285901,908.5470887450945,806.7533116657212,1010.3408658244678,-136.21849864509443,136.21849864509443
8,12,Holt-Winters,2024-06-30,1032.8789402,853.6673260504332,751.8735489710599,955.4611031298065,179.2116141495668,179.2116141495668
9,12,Holt-Winters,2023-07-31,694.9086491,592.087077749589,485.3991756673362,698.7749798318417,102.82157135041109,102.82157135041109
9,12,Holt-Winters,2023-08-31,551.5322785999999,605.5170595920889,498.82915750983614,712.2049616743417,-53.984780992088986,53.984780992088986
9,12,Holt-Winters,2023-09-30,583.5446459,633.909843658425,527.2219415761722,740.5977457406777,-50.36519775842498,50.36519775842498
9,12,Holt-Winters,2023-10-31,862.145092,764.6892756489402,658.0013735666874,871.377177731193,97.45581635105975,97.45581635105975
9,12,Holt-Winters,2023-11-30,786.8539051,835.7757627918215,729.0878607095688,942.4636648740743,-48.921857691821515,48.921857691821515
9,12,Holt-Winters,2023-12-31,1120.8301724,938.6467907883248,831.958888706072,1045.3346928705776,182.18338161167526,182.18338161167526
9,12,Holt-Winters,2024-01-31,966.8872371,1095.7728527947395,989.0849507124867,1202.4607548769923,-128.8856156947395,128.8856156947395
9,12,Holt-Winters,2024-02-29,979.225859,983.644358095249,876.9564560129962,1090.332260177502,-4.41849909524899,4.41849909524899
9,12,Holt-Winters,2024-03-31,1166.2357165,1019.5965354122873,912.9086333300345,1126.28443749454,146.6391810877128,146.6391810877128
9,12,Holt-Winters,2024-04-30,875.3614095,917.1271881507694,810.4392860685166,1023.8150902330221,-41.765778650769334,41.765778650769334
9,12,Holt-Winters,2024-05-31,763.3987228999999,867.7818329001547,761.0939308179019,974.4697349824074,-104.38311000015472,104.38311000015472
9,12,Holt-Winters,2024-06-30,839.913732,708.6843686662395,601.9964665839867,815.3722707484923,131.2293633337605,131.2293633337605
10,12,Holt-Winters,2023-07-31,130.567162,73.04104800988947,0.0,146.59688367511285,57.52611399011053,57.52611399011053
10,12,Holt-Winters,2023-08-31,25.840539020999998,10.16191211577,0.0,83.71774778099336,15.678626905229997,15.678626905229997
10,12,Holt-Winters,2023-09-30,0.557039135,3.236019547000133,0.0,76.79185521222351,-2.678980412000133,2.678980412000133
10,12,Holt-Winters,2023-10-31,48.410380637,26.212077209228898,0.0,99.76791287445226,22.198303427771105,22.198303427771105
10,12,Holt-Winters,2023-11-30,71.71797990900001,59.05715772354132,0.0,132.6129933887647,12.660822185458684,12.660822185458684
10,12,Holt-Winters,2023-12-31,165.57383852,115.40545745897093,41.84962179374756,188.9612931241943,50.16838106102908,50.16838106102908
10,12,Holt-Winters,2024-01-31,29.44887271,75.77994001554782,2.2241043503244526,149.33577568077118,-46.33106730554782,46.33106730554782
10,12,Holt-Winters,2024-02-29,5.453175017,0.0,0.0,0.0,5.453175017,5.453175017
10,12,Holt-Winters,2024-03-31,13.3629899,0.0,0.0,21.673036178612904,13.3629899,13.3629899
10,12,Holt-Winters,2024-04-30,15.935133616,0.0,0.0,64.7591781265126,15.935133616,15.935133616
